3.25,3.25,3.0,3.0,3.25,3.0,3.5,5,Chester,2023-07-01,13:57,22:00
5.5,5.0,5.0,5.0,5.0,5.0,4.8,1,Chester,2023-07-01,13:57,22:00
5.5,5.5,5.0,5.0,5.5,5.0,5.7,8,Chester,2023-07-01,13:57,22:00
7.5,7.5,7.0,7.0,7.0,7.0,6.4,4,Chester,2023-07-01,13:57,22:00
7.5,7.5,7.0,7.0,7.5,7.0,7,7,Chester,2023-07-01,13:57,22:00
9.5,9.5,9.0,9.0,9.0,9.0,7.8,10,Chester,2023-07-01,13:57,22:00
13.0,13.0,13.0,13.0,13.0,13.0,9.2,6,Chester,2023-07-01,13:57,22:00
19.0,19.0,17.0,17.0,17.0,19.0,16,2,Chester,2023-07-01,13:57,22:00
19.0,21.0,21.0,21.0,17.0,19.0,15,9,Chester,2023-07-01,13:57,22:00
81.0,81.0,81.0,81.0,81.0,81.0,14,3,Chester,2023-07-01,13:57,22:00
3.0,3.0,3.0,3.0,3.0,2.88,3.5,6,Chester,2023-07-01,14:32,22:00
5.5,5.5,5.5,5.5,5.5,5.5,4.6,1,Chester,2023-07-01,14:32,22:00
5.0,6.0,6.0,6.0,6.0,6.0,6.4,3,Chester,2023-07-01,14:32,22:00
7.0,7.0,7.0,7.0,7.0,7.0,6.4,4,Chester,2023-07-01,14:32,22:00
8.5,8.5,8.0,8.0,8.0,8.5,6.6,8,Chester,2023-07-01,14:32,22:00
10.0,10.0,10.0,10.0,10.0,10.0,10.5,2,Chester,2023-07-01,14:32,22:00
11.0,11.0,11.0,11.0,10.0,11.0,8.8,5,Chester,2023-07-01,14:32,22:00
11.0,11.0,11.0,11.0,11.0,11.0,8.6,7,Chester,2023-07-01,14:32,22:00
4.33,4.33,4.0,4.0,4.0,4.0,3.9,8,Chester,2023-07-01,15:07,22:00
5.5,5.5,5.5,5.5,5.5,4.33,5.6,7,Chester,2023-07-01,15:07,22:00
6.5,6.5,6.0,6.0,6.0,5.5,7.6,3,Chester,2023-07-01,15:07,22:00
7.5,7.5,7.0,7.0,7.0,7.0,8,4,Chester,2023-07-01,15:07,22:00
7.5,7.5,7.0,7.0,7.0,7.0,6,5,Chester,2023-07-01,15:07,22:00
9.5,9.5,9.0,9.0,9.0,9.0,9.8,1,Chester,2023-07-01,15:07,22:00
9.5,10.0,10.0,10.0,10.0,9.5,9.2,2,Chester,2023-07-01,15:07,22:00
11.0,11.0,10.0,10.0,12.0,10.0,6.2,10,Chester,2023-07-01,15:07,22:00
15.0,15.0,13.0,13.0,13.0,13.0,10,9,Chester,2023-07-01,15:07,22:00
23.0,23.0,21.0,21.0,21.0,21.0,16,6,Chester,2023-07-01,15:07,22:00
2.38,2.38,2.1,2.1,2.1,2.25,2.32,2,Chester,2023-07-01,15:42,22:00
5.0,5.0,5.0,5.0,5.0,5.0,5.5,7,Chester,2023-07-01,15:42,22:00
5.5,5.5,5.5,5.5,5.5,5.5,5.9,9,Chester,2023-07-01,15:42,22:00
7.0,7.0,7.0,7.0,7.0,6.5,6.4,8,Chester,2023-07-01,15:42,22:00
11.0,11.0,11.0,11.0,11.0,11.0,8.4,6,Chester,2023-07-01,15:42,22:00
15.0,15.0,15.0,15.0,15.0,13.0,12.5,5,Chester,2023-07-01,15:42,22:00
13.0,17.0,17.0,17.0,15.0,15.0,12,1,Chester,2023-07-01,15:42,22:00
29.0,34.0,34.0,34.0,34.0,34.0,14,3,Chester,2023-07-01,15:42,22:00
3.0,3.0,3.0,3.0,3.0,3.0,3.3,1,Chester,2023-07-01,16:17,22:00
4.5,4.5,4.33,4.33,4.33,4.33,3.75,3,Chester,2023-07-01,16:17,22:00
4.5,4.5,4.33,4.33,4.33,4.33,4.6,8,Chester,2023-07-01,16:17,22:00
6.0,6.0,6.0,6.0,6.0,6.0,4.8,2,Chester,2023-07-01,16:17,22:00
7.5,7.5,7.5,7.5,7.0,7.5,6.2,9,Chester,2023-07-01,16:17,22:00
8.5,8.5,8.0,8.0,8.0,8.5,7.2,7,Chester,2023-07-01,16:17,22:00
67.0,67.0,67.0,67.0,67.0,67.0,22,5,Chester,2023-07-01,16:17,22:00
81.0,81.0,81.0,81.0,81.0,81.0,170,4,Chester,2023-07-01,16:17,22:00
81.0,81.0,81.0,81.0,81.0,81.0,50,6,Chester,2023-07-01,16:17,22:00
2.62,2.62,2.62,2.62,2.62,2.62,2.94,1,Chester,2023-07-01,16:52,22:00
3.5,3.5,3.5,3.5,3.5,3.5,3.25,2,Chester,2023-07-01,16:52,22:00
4.5,4.5,4.33,4.33,4.33,4.33,3.85,3,Chester,2023-07-01,16:52,22:00
12.0,12.0,11.0,11.0,11.0,12.0,9.6,6,Chester,2023-07-01,16:52,22:00
13.0,13.0,12.0,12.0,12.0,13.0,9.4,5,Chester,2023-07-01,16:52,22:00
17.0,17.0,17.0,17.0,17.0,17.0,13,9,Chester,2023-07-01,16:52,22:00
21.0,21.0,19.0,19.0,19.0,21.0,16,8,Chester,2023-07-01,16:52,22:00
23.0,23.0,23.0,23.0,23.0,23.0,16,7,Chester,2023-07-01,16:52,22:00
34.0,29.0,34.0,34.0,26.0,29.0,14,4,Chester,2023-07-01,16:52,22:00
2.5,2.5,2.5,2.5,2.5,2.5,2.74,2,Doncaster,2023-07-01,18:20,22:00
4.0,4.0,4.0,4.0,4.0,4.0,4.1,5,Doncaster,2023-07-01,18:20,22:00
5.5,5.5,5.5,5.5,5.5,5.5,3.65,1,Doncaster,2023-07-01,18:20,22:00
6.5,6.5,6.5,6.5,6.0,6.5,3.9,4,Doncaster,2023-07-01,18:20,22:00
7.5,7.5,7.5,7.5,7.0,7.5,6.6,3,Doncaster,2023-07-01,18:20,22:00
23.0,26.0,26.0,26.0,21.0,23.0,19,6,Doncaster,2023-07-01,18:20,22:00
41.0,41.0,41.0,41.0,41.0,41.0,5.7,8,Doncaster,2023-07-01,18:20,22:00
51.0,51.0,51.0,51.0,67.0,51.0,5.2,7,Doncaster,2023-07-01,18:20,22:00
3.5,3.5,3.5,3.5,3.5,3.5,3.8,5,Doncaster,2023-07-01,18:55,22:00
4.0,4.0,4.0,4.0,4.0,4.0,2.66,12,Doncaster,2023-07-01,18:55,22:00
4.33,4.33,4.33,4.33,4.33,4.33,3.1,10,Doncaster,2023-07-01,18:55,22:00
9.0,9.0,9.0,9.0,9.0,9.0,4.1,7,Doncaster,2023-07-01,18:55,22:00
8.5,9.0,9.0,9.0,8.5,7.5,3.4,8,Doncaster,2023-07-01,18:55,22:00
11.0,11.0,10.0,10.0,13.0,10.0,5.7,2,Doncaster,2023-07-01,18:55,22:00
21.0,21.0,21.0,21.0,21.0,21.0,6,3,Doncaster,2023-07-01,18:55,22:00
21.0,21.0,21.0,21.0,17.0,21.0,6,13,Doncaster,2023-07-01,18:55,22:00
23.0,26.0,26.0,26.0,21.0,23.0,5.2,1,Doncaster,2023-07-01,18:55,22:00
29.0,29.0,31.0,31.0,26.0,29.0,5.2,11,Doncaster,2023-07-01,18:55,22:00
41.0,41.0,41.0,41.0,41.0,41.0,5.7,6,Doncaster,2023-07-01,18:55,22:00
41.0,41.0,41.0,41.0,41.0,41.0,7,9,Doncaster,2023-07-01,18:55,22:00
51.0,51.0,51.0,51.0,41.0,51.0,7,4,Doncaster,2023-07-01,18:55,22:00
51.0,51.0,51.0,51.0,41.0,51.0,6,14,Doncaster,2023-07-01,18:55,22:00
3.5,3.5,3.5,3.5,3.5,3.5,3.75,3,Doncaster,2023-07-01,19:30,22:00
3.75,3.75,3.75,3.75,3.75,3.75,2.36,4,Doncaster,2023-07-01,19:30,22:00
5.5,6.0,6.0,6.0,5.5,6.0,3.9,7,Doncaster,2023-07-01,19:30,22:00
7.0,7.0,7.0,7.0,7.0,7.0,3.9,1,Doncaster,2023-07-01,19:30,22:00
8.0,8.0,8.0,8.0,8.0,8.0,4.1,11,Doncaster,2023-07-01,19:30,22:00
15.0,15.0,15.0,15.0,15.0,15.0,5.2,10,Doncaster,2023-07-01,19:30,22:00
17.0,17.0,17.0,17.0,15.0,17.0,5.2,8,Doncaster,2023-07-01,19:30,22:00
19.0,19.0,19.0,19.0,19.0,19.0,5.2,2,Doncaster,2023-07-01,19:30,22:00
23.0,26.0,26.0,26.0,21.0,23.0,6,9,Doncaster,2023-07-01,19:30,22:00
29.0,34.0,34.0,34.0,34.0,34.0,6,6,Doncaster,2023-07-01,19:30,22:00
34.0,41.0,41.0,41.0,34.0,34.0,6,5,Doncaster,2023-07-01,19:30,22:00
2.0,2.0,2.0,2.0,,2.0,2,1,Doncaster,2023-07-01,20:00,22:00
4.5,4.6,4.75,4.75,4.5,4.5,2.8,3,Doncaster,2023-07-01,20:00,22:00
6.0,6.0,6.0,6.0,6.0,6.0,4,4,Doncaster,2023-07-01,20:00,22:00
7.0,7.5,7.5,7.5,7.0,7.5,3.45,2,Doncaster,2023-07-01,20:00,22:00
11.0,11.0,11.0,11.0,10.0,11.0,5.2,5,Doncaster,2023-07-01,20:00,22:00
21.0,21.0,21.0,21.0,21.0,21.0,5.8,6,Doncaster,2023-07-01,20:00,22:00
3.75,3.75,3.75,3.75,3.75,3.5,3.7,1,Doncaster,2023-07-01,20:30,22:00
6.5,6.5,6.5,6.5,6.5,6.0,4.2,5,Doncaster,2023-07-01,20:30,22:00
6.5,6.5,6.5,6.5,6.5,6.0,6.8,7,Doncaster,2023-07-01,20:30,22:00
6.5,6.5,6.5,6.5,6.0,6.0,3.95,8,Doncaster,2023-07-01,20:30,22:00
7.0,7.0,7.0,7.0,7.0,6.5,4.2,10,Doncaster,2023-07-01,20:30,22:00
8.0,8.0,7.5,7.5,9.0,7.0,4.2,4,Doncaster,2023-07-01,20:30,22:00
12.0,13.0,13.0,13.0,11.0,11.0,5,3,Doncaster,2023-07-01,20:30,22:00
13.0,13.0,13.0,13.0,12.0,12.0,4.6,9,Doncaster,2023-07-01,20:30,22:00
13.0,15.0,15.0,15.0,15.0,12.0,5,2,Doncaster,2023-07-01,20:30,22:00
67.0,67.0,67.0,67.0,67.0,51.0,7.2,6,Doncaster,2023-07-01,20:30,22:00
2.75,2.75,2.75,2.75,2.75,2.75,2.94,1,Doncaster,2023-07-01,21:00,22:00
4.5,4.5,4.5,4.5,4.5,4.5,3.45,5,Doncaster,2023-07-01,21:00,22:00
5.5,6.0,6.0,6.0,5.5,6.0,4.6,2,Doncaster,2023-07-01,21:00,22:00
6.0,6.0,6.0,6.0,6.0,6.0,6.2,6,Doncaster,2023-07-01,21:00,22:00
8.0,8.5,8.5,8.5,8.0,8.0,3.4,4,Doncaster,2023-07-01,21:00,22:00
13.0,13.0,13.0,13.0,13.0,13.0,10,8,Doncaster,2023-07-01,21:00,22:00
23.0,26.0,26.0,26.0,21.0,26.0,5.2,9,Doncaster,2023-07-01,21:00,22:00
34.0,34.0,34.0,34.0,34.0,34.0,21,3,Doncaster,2023-07-01,21:00,22:00
41.0,41.0,41.0,41.0,41.0,41.0,5.2,7,Doncaster,2023-07-01,21:00,22:00
3.75,3.75,3.75,3.75,3.75,3.75,3.6,4,Lingfield-Park,2023-07-01,17:30,22:00
4.5,4.5,4.0,4.0,4.5,4.5,4.2,8,Lingfield-Park,2023-07-01,17:30,22:00
5.5,5.5,5.5,5.5,5.5,5.0,5,6,Lingfield-Park,2023-07-01,17:30,22:00
5.5,6.0,6.0,6.0,5.5,5.0,5,1,Lingfield-Park,2023-07-01,17:30,22:00
5.5,6.0,6.0,6.0,5.5,5.0,5.6,2,Lingfield-Park,2023-07-01,17:30,22:00
11.0,11.0,10.0,10.0,11.0,11.0,9.8,5,Lingfield-Park,2023-07-01,17:30,22:00
11.0,11.0,10.0,10.0,11.0,11.0,9.4,7,Lingfield-Park,2023-07-01,17:30,22:00
23.0,23.0,21.0,21.0,21.0,23.0,20,3,Lingfield-Park,2023-07-01,17:30,22:00
4.5,4.5,4.5,4.5,4.5,4.33,4.8,1,Lingfield-Park,2023-07-01,18:05,22:00
4.5,4.5,4.5,4.5,4.5,4.33,4.8,5,Lingfield-Park,2023-07-01,18:05,22:00
5.0,5.0,5.0,5.0,5.0,4.5,4,11,Lingfield-Park,2023-07-01,18:05,22:00
7.5,7.5,7.5,7.5,7.5,7.0,6,4,Lingfield-Park,2023-07-01,18:05,22:00
8.0,8.0,8.0,8.0,8.0,7.5,6.2,7,Lingfield-Park,2023-07-01,18:05,22:00
9.0,9.0,9.0,9.0,9.0,8.5,7.2,8,Lingfield-Park,2023-07-01,18:05,22:00
10.0,10.0,10.0,10.0,10.0,9.5,8,10,Lingfield-Park,2023-07-01,18:05,22:00
12.0,12.0,12.0,12.0,11.0,11.0,9.2,2,Lingfield-Park,2023-07-01,18:05,22:00
21.0,21.0,21.0,21.0,19.0,19.0,11,6,Lingfield-Park,2023-07-01,18:05,22:00
51.0,51.0,51.0,51.0,51.0,41.0,20,3,Lingfield-Park,2023-07-01,18:05,22:00
67.0,67.0,67.0,67.0,67.0,67.0,14,9,Lingfield-Park,2023-07-01,18:05,22:00
2.88,2.88,3.0,3.0,3.5,2.88,2.84,6,Lingfield-Park,2023-07-01,18:40,22:00
4.33,4.33,4.0,4.0,4.0,4.0,4.2,7,Lingfield-Park,2023-07-01,18:40,22:00
4.5,4.5,4.5,4.5,4.5,4.33,2.52,5,Lingfield-Park,2023-07-01,18:40,22:00
6.5,6.5,6.5,6.5,5.5,6.0,5.9,2,Lingfield-Park,2023-07-01,18:40,22:00
9.5,9.5,9.5,9.5,9.0,9.0,8.2,1,Lingfield-Park,2023-07-01,18:40,22:00
15.0,15.0,15.0,15.0,11.0,13.0,11.5,3,Lingfield-Park,2023-07-01,18:40,22:00
15.0,15.0,15.0,15.0,15.0,15.0,11.5,9,Lingfield-Park,2023-07-01,18:40,22:00
34.0,34.0,34.0,34.0,34.0,29.0,6.2,8,Lingfield-Park,2023-07-01,18:40,22:00
34.0,34.0,34.0,34.0,34.0,34.0,20,10,Lingfield-Park,2023-07-01,18:40,22:00
41.0,41.0,41.0,41.0,41.0,34.0,20,11,Lingfield-Park,2023-07-01,18:40,22:00
2.75,2.75,2.62,2.62,2.62,2.62,2.9,1,Lingfield-Park,2023-07-01,19:15,22:00
3.0,3.0,2.88,2.88,2.88,2.88,3.1,3,Lingfield-Park,2023-07-01,19:15,22:00
4.5,4.5,4.5,4.5,4.5,4.5,3.75,2,Lingfield-Park,2023-07-01,19:15,22:00
6.0,6.0,6.0,6.0,6.0,6.0,5,4,Lingfield-Park,2023-07-01,19:15,22:00
26.0,26.0,26.0,26.0,26.0,26.0,12,5,Lingfield-Park,2023-07-01,19:15,22:00
41.0,41.0,41.0,41.0,41.0,41.0,14,6,Lingfield-Park,2023-07-01,19:15,22:00
2.75,2.88,2.75,2.75,2.75,2.75,2.66,4,Lingfield-Park,2023-07-01,19:45,22:00
4.5,4.5,4.5,4.5,4.33,4.33,3.45,3,Lingfield-Park,2023-07-01,19:45,22:00
4.5,4.5,4.5,4.5,4.33,4.33,3.4,6,Lingfield-Park,2023-07-01,19:45,22:00
8.5,8.5,8.0,8.0,8.0,8.0,4.5,7,Lingfield-Park,2023-07-01,19:45,22:00
9.0,9.0,8.5,8.5,8.5,8.5,3.9,5,Lingfield-Park,2023-07-01,19:45,22:00
10.0,10.0,10.0,10.0,10.0,10.0,5.2,2,Lingfield-Park,2023-07-01,19:45,22:00
17.0,17.0,17.0,17.0,17.0,17.0,5.3,1,Lingfield-Park,2023-07-01,19:45,22:00
2.88,2.88,2.75,2.75,2.75,2.88,2.08,6,Lingfield-Park,2023-07-01,20:15,22:00
5.5,5.5,5.5,5.5,5.5,5.5,5.4,2,Lingfield-Park,2023-07-01,20:15,22:00
6.0,6.0,6.0,6.0,6.0,6.0,3.05,1,Lingfield-Park,2023-07-01,20:15,22:00
6.0,6.0,6.0,6.0,6.0,6.0,4.2,5,Lingfield-Park,2023-07-01,20:15,22:00
8.5,8.5,8.5,8.5,8.5,8.5,4.1,8,Lingfield-Park,2023-07-01,20:15,22:00
10.0,10.0,10.0,10.0,10.0,10.0,6.2,3,Lingfield-Park,2023-07-01,20:15,22:00
13.0,15.0,15.0,15.0,15.0,15.0,5.2,4,Lingfield-Park,2023-07-01,20:15,22:00
15.0,15.0,15.0,15.0,15.0,15.0,6.6,7,Lingfield-Park,2023-07-01,20:15,22:00
3.75,3.75,3.5,3.5,3.5,3.75,3.7,1,Lingfield-Park,2023-07-01,20:45,22:00
4.5,4.5,4.33,4.33,4.5,4.5,4.2,2,Lingfield-Park,2023-07-01,20:45,22:00
6.0,6.0,6.0,6.0,6.0,6.0,5.5,3,Lingfield-Park,2023-07-01,20:45,22:00
6.0,6.0,6.0,6.0,6.0,6.0,4.2,4,Lingfield-Park,2023-07-01,20:45,22:00
6.5,7.0,7.0,7.0,6.5,6.5,5.5,6,Lingfield-Park,2023-07-01,20:45,22:00
8.5,8.5,8.0,8.0,8.0,8.5,9,5,Lingfield-Park,2023-07-01,20:45,22:00
13.0,13.0,13.0,13.0,13.0,13.0,4.1,8,Lingfield-Park,2023-07-01,20:45,22:00
23.0,23.0,23.0,23.0,21.0,21.0,6.6,7,Lingfield-Park,2023-07-01,20:45,22:00
34.0,34.0,34.0,34.0,34.0,34.0,5.2,9,Lingfield-Park,2023-07-01,20:45,22:00
3.75,3.5,3.5,3.25,3.5,3.5,3.8,7,Newcastle,2023-07-01,12:20,22:00
6.0,6.0,6.0,6.0,6.0,6.0,6.4,2,Newcastle,2023-07-01,12:20,22:00
6.0,6.0,6.5,6.5,6.0,6.5,6.8,8,Newcastle,2023-07-01,12:20,22:00
8.0,8.5,8.5,8.5,8.5,8.5,11.5,4,Newcastle,2023-07-01,12:20,22:00
9.5,9.5,9.0,8.5,9.0,9.0,13.5,5,Newcastle,2023-07-01,12:20,22:00
10.0,9.0,9.0,9.0,9.0,9.0,9.2,6,Newcastle,2023-07-01,12:20,22:00
11.0,11.0,12.0,12.0,11.0,11.0,11,9,Newcastle,2023-07-01,12:20,22:00
12.0,13.0,13.0,13.0,10.0,12.0,13.5,1,Newcastle,2023-07-01,12:20,22:00
12.0,15.0,15.0,15.0,12.0,13.0,16.5,3,Newcastle,2023-07-01,12:20,22:00
4.0,4.0,4.0,4.0,4.0,4.0,4.3,1,Newcastle,2023-07-01,12:55,22:00
4.5,4.5,4.5,4.5,4.33,4.33,4.6,5,Newcastle,2023-07-01,12:55,22:00
5.0,5.0,5.0,5.0,5.0,5.0,5.3,4,Newcastle,2023-07-01,12:55,22:00
6.0,6.0,6.0,6.0,5.0,6.0,6.2,3,Newcastle,2023-07-01,12:55,22:00
6.0,6.5,6.5,6.5,6.0,6.0,7.8,6,Newcastle,2023-07-01,12:55,22:00
12.0,15.0,15.0,15.0,13.0,13.0,16.5,2,Newcastle,2023-07-01,12:55,22:00
19.0,23.0,23.0,23.0,19.0,19.0,24,7,Newcastle,2023-07-01,12:55,22:00
34.0,34.0,34.0,34.0,34.0,34.0,38,8,Newcastle,2023-07-01,12:55,22:00
4.5,5.0,5.0,5.0,5.0,5.0,4.9,13,Newcastle,2023-07-01,13:30,22:00
5.5,6.0,6.0,6.0,6.0,6.0,7.8,2,Newcastle,2023-07-01,13:30,22:00
6.0,6.0,6.5,6.5,6.0,6.0,6.6,11,Newcastle,2023-07-01,13:30,22:00
8.0,8.5,8.0,8.0,8.0,8.0,8.6,8,Newcastle,2023-07-01,13:30,22:00
8.5,8.5,7.5,7.5,9.0,8.0,12.5,5,Newcastle,2023-07-01,13:30,22:00
9.0,8.5,9.0,9.0,8.0,8.5,9.2,6,Newcastle,2023-07-01,13:30,22:00
9.0,9.5,9.0,9.0,9.0,9.0,13.5,10,Newcastle,2023-07-01,13:30,22:00
15.0,15.0,15.0,15.0,13.0,15.0,22,1,Newcastle,2023-07-01,13:30,22:00
17.0,15.0,13.0,13.0,13.0,15.0,18.5,4,Newcastle,2023-07-01,13:30,22:00
21.0,21.0,21.0,21.0,21.0,21.0,44,3,Newcastle,2023-07-01,13:30,22:00
19.0,21.0,21.0,21.0,19.0,19.0,42,7,Newcastle,2023-07-01,13:30,22:00
23.0,26.0,26.0,26.0,23.0,26.0,60,12,Newcastle,2023-07-01,13:30,22:00
41.0,41.0,41.0,41.0,34.0,41.0,44,9,Newcastle,2023-07-01,13:30,22:00
51.0,67.0,67.0,67.0,51.0,67.0,90,14,Newcastle,2023-07-01,13:30,22:00
4.0,3.5,3.75,4.0,4.0,3.25,5.1,10,Newcastle,2023-07-01,14:05,22:00
6.5,6.5,5.5,5.5,6.5,6.0,8.4,8,Newcastle,2023-07-01,14:05,22:00
7.5,7.5,7.5,7.5,7.0,7.0,9,7,Newcastle,2023-07-01,14:05,22:00
9.5,9.5,10.0,10.0,9.0,9.5,11,6,Newcastle,2023-07-01,14:05,22:00
10.0,10.0,9.5,10.0,9.5,9.5,11.5,17,Newcastle,2023-07-01,14:05,22:00
11.0,11.0,10.0,10.0,11.0,10.0,12,5,Newcastle,2023-07-01,14:05,22:00
10.0,12.0,9.0,9.0,11.0,10.0,13.5,12,Newcastle,2023-07-01,14:05,22:00
12.0,13.0,10.0,10.0,12.0,11.0,15,11,Newcastle,2023-07-01,14:05,22:00
15.0,17.0,17.0,17.0,15.0,15.0,22,3,Newcastle,2023-07-01,14:05,22:00
17.0,21.0,21.0,23.0,19.0,19.0,30,1,Newcastle,2023-07-01,14:05,22:00
23.0,26.0,26.0,26.0,23.0,23.0,28,2,Newcastle,2023-07-01,14:05,22:00
34.0,34.0,26.0,26.0,29.0,29.0,65,4,Newcastle,2023-07-01,14:05,22:00
34.0,29.0,29.0,29.0,26.0,26.0,40,14,Newcastle,2023-07-01,14:05,22:00
29.0,34.0,31.0,34.0,34.0,29.0,46,15,Newcastle,2023-07-01,14:05,22:00
41.0,41.0,41.0,41.0,34.0,41.0,65,20,Newcastle,2023-07-01,14:05,22:00
51.0,51.0,51.0,51.0,51.0,51.0,110,16,Newcastle,2023-07-01,14:05,22:00
81.0,81.0,81.0,81.0,67.0,67.0,120,13,Newcastle,2023-07-01,14:05,22:00
67.0,81.0,81.0,81.0,67.0,67.0,90,18,Newcastle,2023-07-01,14:05,22:00
81.0,101.0,101.0,101.0,81.0,81.0,100,19,Newcastle,2023-07-01,14:05,22:00
4.5,4.5,4.33,4.33,4.33,4.5,4.6,2,Newcastle,2023-07-01,14:40,22:00
5.0,5.0,5.0,5.0,5.0,5.0,5.4,3,Newcastle,2023-07-01,14:40,22:00
5.5,6.0,5.5,5.5,5.5,5.5,6.8,5,Newcastle,2023-07-01,14:40,22:00
6.0,6.0,6.0,6.0,6.0,6.0,5.9,7,Newcastle,2023-07-01,14:40,22:00
8.5,8.5,8.0,8.0,8.0,8.0,7.6,4,Newcastle,2023-07-01,14:40,22:00
10.0,11.0,10.0,10.0,10.0,10.0,10.5,1,Newcastle,2023-07-01,14:40,22:00
12.0,12.0,12.0,12.0,10.0,12.0,9.2,8,Newcastle,2023-07-01,14:40,22:00
13.0,13.0,13.0,13.0,12.0,12.0,12.5,6,Newcastle,2023-07-01,14:40,22:00
11.0,12.0,11.0,11.0,15.0,9.5,12,10,Newcastle,2023-07-01,14:40,22:00
3.25,3.25,3.25,3.25,3.25,3.25,3.3,1,Newcastle,2023-07-01,15:15,22:00
3.25,3.25,3.25,3.25,3.25,3.25,2.98,3,Newcastle,2023-07-01,15:15,22:00
4.5,4.5,4.5,4.5,4.5,4.5,3.5,5,Newcastle,2023-07-01,15:15,22:00
7.0,7.5,7.0,7.0,7.0,7.0,5.6,9,Newcastle,2023-07-01,15:15,22:00
11.0,12.0,12.0,12.0,12.0,11.0,3.95,8,Newcastle,2023-07-01,15:15,22:00
19.0,19.0,19.0,19.0,19.0,19.0,4.8,6,Newcastle,2023-07-01,15:15,22:00
21.0,21.0,21.0,21.0,21.0,21.0,16.5,7,Newcastle,2023-07-01,15:15,22:00
26.0,34.0,34.0,34.0,26.0,23.0,22,4,Newcastle,2023-07-01,15:15,22:00
4.5,4.5,4.5,4.5,4.5,4.33,4.3,5,Newcastle,2023-07-01,15:50,22:00
4.33,4.5,4.33,4.33,4.0,4.33,4.1,9,Newcastle,2023-07-01,15:50,22:00
5.0,5.0,5.0,5.0,5.0,5.0,5.7,4,Newcastle,2023-07-01,15:50,22:00
5.0,5.5,5.0,5.0,5.0,5.0,5.5,6,Newcastle,2023-07-01,15:50,22:00
6.0,6.5,6.0,6.0,6.0,6.0,7.4,2,Newcastle,2023-07-01,15:50,22:00
11.0,11.0,11.0,11.0,11.0,11.0,9.6,8,Newcastle,2023-07-01,15:50,22:00
13.0,13.0,13.0,13.0,12.0,13.0,11.5,7,Newcastle,2023-07-01,15:50,22:00
23.0,23.0,21.0,21.0,21.0,23.0,18,1,Newcastle,2023-07-01,15:50,22:00
3.5,3.75,3.5,3.5,3.5,3.5,3.35,1,Newcastle,2023-07-01,16:25,22:00
5.0,5.5,5.5,5.5,5.5,4.33,4.1,9,Newcastle,2023-07-01,16:25,22:00
7.5,7.5,7.0,7.0,7.0,7.0,7.8,6,Newcastle,2023-07-01,16:25,22:00
8.0,8.0,7.5,7.5,7.5,7.5,8.6,11,Newcastle,2023-07-01,16:25,22:00
9.5,10.0,9.0,9.0,9.0,9.0,9.4,10,Newcastle,2023-07-01,16:25,22:00
11.0,12.0,11.0,11.0,11.0,11.0,13.5,2,Newcastle,2023-07-01,16:25,22:00
12.0,12.0,12.0,12.0,11.0,12.0,9,5,Newcastle,2023-07-01,16:25,22:00
13.0,13.0,13.0,13.0,13.0,13.0,11,3,Newcastle,2023-07-01,16:25,22:00
12.0,13.0,13.0,13.0,12.0,10.0,8.6,4,Newcastle,2023-07-01,16:25,22:00
17.0,17.0,17.0,17.0,13.0,17.0,13,7,Newcastle,2023-07-01,16:25,22:00
19.0,19.0,19.0,19.0,17.0,19.0,13.5,8,Newcastle,2023-07-01,16:25,22:00
41.0,41.0,41.0,41.0,34.0,41.0,21,12,Newcastle,2023-07-01,16:25,22:00
2.25,2.38,2.38,2.38,2.25,2.38,2.42,7,Newmarket,2023-07-01,12:40,22:00
5.0,5.0,4.5,4.5,5.0,4.5,5.5,9,Newmarket,2023-07-01,12:40,22:00
7.5,6.5,7.0,7.0,6.5,7.0,8.6,8,Newmarket,2023-07-01,12:40,22:00
11.0,12.0,12.0,12.0,12.0,12.0,18,5,Newmarket,2023-07-01,12:40,22:00
10.0,13.0,13.0,13.0,9.0,12.0,14.5,3,Newmarket,2023-07-01,12:40,22:00
13.0,12.0,10.0,10.0,12.0,11.0,11.5,6,Newmarket,2023-07-01,12:40,22:00
13.0,15.0,15.0,15.0,13.0,15.0,18.5,2,Newmarket,2023-07-01,12:40,22:00
17.0,17.0,17.0,17.0,17.0,17.0,18,10,Newmarket,2023-07-01,12:40,22:00
21.0,26.0,26.0,26.0,21.0,26.0,23,4,Newmarket,2023-07-01,12:40,22:00
34.0,41.0,41.0,41.0,34.0,41.0,21,1,Newmarket,2023-07-01,12:40,22:00
2.0,2.0,1.8,1.8,1.91,1.91,2.06,1,Newmarket,2023-07-01,13:15,22:00
3.25,3.25,3.2,3.2,3.25,3.25,3.3,2,Newmarket,2023-07-01,13:15,22:00
7.0,7.0,7.5,7.5,7.5,7.5,8,5,Newmarket,2023-07-01,13:15,22:00
8.0,8.0,7.5,7.5,7.0,8.0,9.2,3,Newmarket,2023-07-01,13:15,22:00
34.0,34.0,34.0,34.0,29.0,34.0,34,4,Newmarket,2023-07-01,13:15,22:00
2.62,2.62,2.5,2.5,2.62,2.62,3,2,Newmarket,2023-07-01,13:50,22:00
3.75,3.75,3.75,3.75,3.75,3.75,3.8,5,Newmarket,2023-07-01,13:50,22:00
5.0,5.0,5.0,5.0,5.0,5.0,5.4,4,Newmarket,2023-07-01,13:50,22:00
